price,type,sqfeet,beds,baths,lat,long
1219,apartment,1052,2,2.0,27.8496,-99.6675
530,apartment,750,2,1.0,32.5363,-94.3755
975,apartment,690,2,1.0,29.7367,-95.3374
475,apartment,525,1,1.0,31.11,-97.7637
625,apartment,539,1,1.0,32.394,-99.779
859,apartment,753,1,1.0,33.5195,-101.961
747,apartment,835,2,1.0,25.9337,-97.5174
675,apartment,700,2,1.0,31.7089,-106.329
1250,condo,1294,3,3.0,30.5911,-96.314
835,apartment,838,2,2.0,29.5144,-98.5971
665,apartment,648,1,1.0,31.7309,-95.6089
988,apartment,675,1,1.0,30.0377,-95.5326
1010,apartment,643,1,1.0,31.9721,-102.137
1355,apartment,790,1,1.0,,
615,apartment,364,0,1.0,35.1653,-101.884
1570,apartment,1164,3,2.0,29.5038,-98.7265
1474,apartment,956,2,1.0,33.0015,-96.6433
600,apartment,800,1,1.0,27.7683,-97.4013
781,apartment,679,1,1.0,29.9766,-95.6358
819,apartment,975,2,2.0,29.8402,-95.3844
1095,apartment,630,1,1.0,30.2311,-97.7782
1400,house,1700,3,2.0,30.6689,-96.3515
615,apartment,364,0,1.0,35.1653,-101.884
670,apartment,650,2,1.0,31.7089,-106.329
1009,apartment,650,1,1.0,29.5152,-98.4689
1658,apartment,640,1,1.0,30.2638,-97.7166
779,apartment,827,2,1.5,30.6045,-96.3123
505,apartment,560,1,1.0,35.1663,-101.887
925,apartment,784,2,1.0,27.7391,-97.3679
1075,apartment,794,1,1.0,32.8805,-96.961
815,apartment,540,1,1.0,32.9446,-96.6706
569,apartment,650,1,1.0,27.5304,-97.8825
719,apartment,504,1,1.0,26.2551,-98.1861
1349,house,2543,5,2.5,30.1415,-97.84899999999999
1010,apartment,643,1,1.0,31.9721,-102.137
769,apartment,900,2,1.0,30.7061,-95.5495
615,apartment,522,1,1.0,31.8552,-106.435
800,apartment,890,2,2.0,26.1923,-98.2657
770,apartment,835,2,1.0,29.8754,-97.9404
1230,apartment,1150,3,2.0,27.699,-97.3628
1174,apartment,687,1,1.0,31.076999999999998,-97.3666
715,apartment,761,1,1.0,33.8894,-98.5119
1259,apartment,1153,2,2.0,28.8104,-96.9742
975,apartment,1650,3,2.0,26.1951,-97.689
1030,apartment,1231,3,2.0,32.4439,-99.7001
790,apartment,760,1,1.0,32.396,-99.765
925,house,1420,3,2.5,31.1285,-97.6836
819,apartment,753,2,1.0,27.677,-97.365
1285,apartment,858,1,1.0,32.9726,-97.0424
857,apartment,708,1,1.0,29.5652,-98.4772
1155,apartment,985,2,2.0,32.0395,-102.10700000000001
680,apartment,510,1,1.0,32.391999999999996,-99.7746
1450,apartment,840,1,1.0,30.2315,-97.7223
1667,apartment,748,1,1.0,32.0199,-102.148
1210,apartment,981,2,2.0,32.7575,-97.117
759,apartment,844,1,1.5,32.4066,-99.7718
669,apartment,600,1,1.0,30.619,-96.3185
1000,apartment,1050,3,2.0,27.6411,-97.2993
850,apartment,924,2,1.0,32.7484,-97.2163
899,apartment,590,1,1.0,30.1044,-95.5066
955,apartment,975,2,2.0,33.5282,-101.90899999999999
1175,apartment,967,1,1.0,29.7067,-98.1166
680,apartment,510,1,1.0,32.391999999999996,-99.7746
1499,apartment,728,1,1.0,32.0275,-102.09200000000001
1315,apartment,1007,2,2.0,30.638,-96.294
950,manufactured,1191,3,2.0,35.2766,-101.819
734,apartment,638,1,1.0,29.9714,-95.5463
709,apartment,750,1,1.0,32.5036,-94.6771
1500,apartment,735,1,1.0,31.889,-102.355
759,apartment,700,1,1.0,30.7061,-95.5495
2080,townhouse,1537,2,2.5,32.0124,-102.124
979,apartment,1100,2,2.0,29.5463,-95.088
1475,apartment,1202,2,2.0,31.9938,-102.10700000000001
2306,apartment,1068,2,2.0,30.3093,-97.7242
1099,apartment,1100,2,2.0,31.2029,-97.9301
888,apartment,495,1,1.0,30.4036,-97.7526
615,apartment,364,0,1.0,35.1653,-101.884
945,apartment,890,2,2.0,27.6758,-97.3475
509,apartment,700,2,2.0,34.9829,-101.902
349,apartment,275,0,1.0,33.5865,-101.861
659,apartment,600,1,1.0,30.619,-96.3185
1605,apartment,1226,2,2.0,30.2494,-97.8933
915,apartment,918,2,1.0,29.2635,-94.8344
2420,apartment,1156,2,2.0,30.2393,-97.7205
1075,apartment,1126,2,2.0,32.2768,-95.3031
950,apartment,1004,2,1.0,32.7062,-97.4333
670,apartment,570,1,1.0,31.1172,-97.6651
690,apartment,702,1,1.0,33.8894,-98.5119
630,apartment,680,2,1.0,31.8552,-106.435
960,apartment,501,1,1.0,29.8986,-97.9606
859,apartment,1044,2,2.0,30.7061,-95.5495
1575,apartment,600,1,1.0,32.0582,-102.089
845,apartment,660,1,1.0,29.2635,-94.8344
1769,apartment,1488,3,2.0,33.1951,-96.6642
595,apartment,608,1,1.0,32.4442,-99.7033
725,house,950,2,1.0,32.4126,-95.6371
2341,apartment,1056,2,2.0,32.0278,-102.155
740,apartment,835,2,2.0,31.5171,-97.1198
1059,apartment,963,1,1.0,29.9627,-94.0004
1005,apartment,735,1,1.0,29.8931,-98.6857
1097,apartment,930,2,2.0,29.6964,-95.3878
995,apartment,890,2,2.0,27.6758,-97.3475
800,apartment,900,2,2.0,26.1923,-98.2657
525,apartment,975,2,2.0,26.206,-97.6738
389,apartment,1107,4,2.0,30.5922,-96.3276
995,apartment,900,2,2.0,32.2945,-95.277
853,apartment,988,2,2.0,32.2877,-95.3063
1115,apartment,710,1,1.0,32.0351,-102.134
1349,house,2220,4,2.5,29.4599,-98.7479
1050,apartment,864,2,1.5,32.8079,-96.6675
835,apartment,632,1,1.0,32.299,-95.2322
730,apartment,750,1,1.0,30.1175,-94.1903
1150,house,1200,4,2.0,32.5062,-95.4006
1070,apartment,1325,2,2.0,33.8633,-98.53399999999999
830,apartment,750,1,1.0,29.6547,-95.5828
1590,apartment,1120,3,2.0,31.8926,-102.351
925,apartment,931,2,2.0,33.8712,-98.5127
734,apartment,1017,2,2.0,33.8643,-98.494
525,duplex,864,2,1.0,32.4454,-99.7711
618,apartment,952,2,2.0,33.859,-98.5195
565,apartment,1300,4,4.0,29.8879,-97.9434
890,apartment,566,1,1.0,31.889,-102.355
610,apartment,761,1,1.0,33.8487,-98.5015
722,apartment,760,2,1.0,25.9337,-97.5174
1170,apartment,892,2,2.0,29.8754,-97.9404
1910,apartment,1481,2,2.0,32.0124,-102.124
675,townhouse,850,2,1.5,31.0913,-97.7919
1091,apartment,885,2,2.0,29.5612,-98.6117
1114,apartment,896,2,0.0,29.6704,-98.1128
1610,apartment,1010,2,2.0,32.0276,-102.148
727,apartment,616,1,1.0,29.8754,-97.9404
1490,condo,1225,2,2.0,32.0055,-102.12700000000001
745,apartment,822,2,1.0,31.7966,-106.335
985,apartment,1039,2,2.0,34.0775,-98.5571
1070,apartment,1128,2,1.0,32.8958,-96.9744
730,apartment,678,1,1.0,29.5042,-98.5697
730,apartment,750,1,1.0,30.1175,-94.1903
615,apartment,522,1,1.0,31.8552,-106.435
886,apartment,636,1,1.0,29.8754,-97.9404
1095,apartment,885,2,2.0,29.5038,-98.7265
339,apartment,1169,3,2.0,31.553,-97.1255
800,house,1000,2,2.0,26.2568,-98.2249
1709,apartment,732,1,1.0,32.0582,-102.089
842,apartment,1137,3,2.0,33.8643,-98.494
1005,apartment,766,1,1.0,32.0199,-102.148
1189,apartment,983,2,2.0,30.5118,-96.3171
975,apartment,713,1,1.0,29.8754,-97.9404
600,house,840,2,2.0,33.5865,-101.861
725,apartment,711,1,1.0,31.5292,-97.191
1361,manufactured,1568,4,2.0,32.419000000000004,-95.2106
700,duplex,1080,3,2.0,33.5704,-101.863
1010,apartment,735,1,1.0,30.638,-96.294
1020,apartment,692,1,1.0,29.8754,-97.9404
675,apartment,700,2,1.0,31.7089,-106.329
2250,house,2956,4,3.5,30.0569,-95.1835
700,apartment,746,2,1.0,31.8552,-106.435
975,apartment,856,2,1.0,29.3623,-95.0195
590,manufactured,784,2,1.0,31.6158,-106.23200000000001
1250,apartment,850,2,2.0,31.9412,-102.40299999999999
860,apartment,1040,2,2.5,30.6189,-96.3154
765,apartment,637,1,1.0,27.7103,-97.4092
650,apartment,770,2,0.0,33.8655,-98.5665
1399,apartment,885,1,1.0,32.8595,-96.9762
770,apartment,1000,2,2.0,33.8894,-98.5119
1379,apartment,1156,2,2.0,30.1044,-95.5066
585,apartment,404,1,1.0,31.8552,-106.435
2094,apartment,1045,2,2.0,32.0295,-102.09100000000001
1262,apartment,1280,3,2.0,32.3042,-95.3225
1100,apartment,1200,3,2.0,26.4481,-98.2842
675,manufactured,1000,3,2.0,35.2225,-101.765
454,apartment,1150,4,2.0,31.5171,-97.1198
1175,apartment,650,1,1.0,30.2063,-97.7956
885,apartment,912,2,2.0,32.4001,-99.7691
1397,apartment,1080,2,2.0,32.7392,-97.3852
1279,apartment,1100,3,2.0,29.5042,-98.5697
600,house,870,3,1.0,33.5869,-101.81200000000001
785,apartment,650,1,1.0,33.9675,-98.6868
799,apartment,654,1,1.0,33.5195,-101.961
625,apartment,650,1,1.0,33.8633,-98.53399999999999
876,apartment,620,1,1.0,30.4521,-97.7688
2341,apartment,1056,2,2.0,32.0278,-102.155
850,house,750,2,1.0,27.7941,-97.40299999999999
1074,apartment,1088,3,2.0,28.8379,-97.0016
1512,apartment,1150,3,2.0,29.8754,-97.9404
760,apartment,620,1,1.0,31.3489,-94.8327
800,apartment,900,2,2.0,26.1923,-98.2657
995,apartment,600,1,1.0,31.8792,-102.301
1219,apartment,1052,2,2.0,27.5663,-99.4994
2350,apartment,1045,2,1.0,30.29,-97.7507
1650,house,1583,5,4.0,30.6263,-96.295
750,house,700,2,1.0,35.1629,-101.86
1159,apartment,966,2,2.0,31.5171,-97.1198
630,apartment,680,2,1.0,31.8552,-106.435
625,apartment,711,1,1.0,31.535,-97.1899
1200,apartment,1115,3,2.0,29.8754,-97.9404
744,apartment,521,1,1.0,32.758,-97.0358
675,apartment,700,2,1.0,31.7089,-106.329
670,apartment,565,1,1.0,31.7411,-106.302
1279,apartment,1195,2,2.0,28.8104,-96.9742
1215,apartment,1739,3,2.5,31.8045,-105.96600000000001
995,apartment,817,2,1.0,27.6758,-97.3475
545,apartment,508,1,1.0,33.5497,-101.919
1025,apartment,726,1,1.0,31.8682,-102.39399999999999
1105,apartment,1001,3,2.0,29.8754,-97.9404
975,apartment,713,1,1.0,29.8754,-97.9404
689,apartment,728,1,1.0,32.4066,-99.7718
1465,apartment,981,2,2.0,27.677,-97.365
1694,apartment,839,1,1.0,32.0362,-102.081
1105,apartment,1115,3,2.0,29.8754,-97.9404
695,apartment,975,2,2.0,26.4481,-98.2842
750,manufactured,1216,3,2.0,35.1615,-101.81700000000001
635,apartment,501,1,1.0,28.8379,-97.0016
595,apartment,995,1,1.5,26.1734,-97.6783
1265,apartment,1089,2,2.0,30.43,-97.8326
810,apartment,660,1,1.0,29.5144,-98.5971
800,apartment,900,2,2.0,26.1923,-98.2657
723,apartment,1040,3,2.0,26.4661,-98.0695
680,apartment,510,1,1.0,32.396,-99.765
509,house,2015,4,2.5,30.2063,-97.7956
979,apartment,1028,2,2.0,29.5126,-98.4392
1115,apartment,950,2,2.0,31.5892,-99.6326
790,apartment,652,1,1.0,27.7103,-97.4092
1525,flat,1360,2,2.0,32.0055,-102.12700000000001
509,apartment,700,2,2.0,34.9829,-101.902
915,apartment,620,1,1.0,29.8754,-97.9404
630,apartment,680,2,1.0,31.8552,-106.435
1551,apartment,589,1,1.0,29.7594,-95.3594
1875,apartment,1395,3,2.0,30.198,-97.8453
1050,apartment,800,1,1.0,31.8703,-102.34700000000001
842,apartment,1137,3,2.0,33.8643,-98.494
1240,apartment,551,1,1.0,30.3093,-97.7242
900,apartment,1436,3,2.0,35.2067,-101.86
723,apartment,940,2,0.0,34.086,-98.5708
2333,apartment,1260,2,2.0,32.0363,-102.081
1465,apartment,981,2,2.0,27.677,-97.365
999,apartment,1000,2,2.0,29.8568,-97.949
660,apartment,808,1,1.0,32.5266,-94.7199
1075,house,1400,4,2.0,33.5497,-101.85600000000001
756,apartment,682,1,1.0,29.5395,-98.4194
899,apartment,1029,3,0.0,31.7567,-106.354
750,house,720,2,1.0,29.4106,-98.4128
745,condo,659,1,1.0,29.5189,-98.6006
475,apartment,525,1,1.0,31.1223,-97.7185
599,apartment,977,2,2.0,30.5932,-96.3271
730,apartment,750,1,1.0,30.1175,-94.1903
700,apartment,746,2,1.0,31.8552,-106.435
935,apartment,605,1,1.0,29.7092,-98.0805
1100,apartment,625,1,1.0,30.249000000000002,-97.8414
629,apartment,350,0,1.0,29.4711,-98.5356
615,apartment,364,1,0.0,35.1653,-101.884
740,apartment,906,2,1.0,31.535,-97.1899
1500,apartment,1032,3,2.0,29.8754,-97.9404
699,apartment,769,1,1.0,33.5434,-101.934
810,apartment,1090,2,2.0,32.4366,-99.79
1455,apartment,1010,2,2.0,32.0276,-102.148
1275,apartment,637,1,1.0,32.7492,-96.8389
615,apartment,364,0,1.0,35.1653,-101.884
1394,condo,750,1,1.0,29.7594,-95.3594
675,apartment,650,1,1.0,33.9519,-98.5145
850,apartment,360,1,1.0,30.2346,-97.7305
750,apartment,1100,2,1.0,31.5527,-97.1588
1960,house,2076,4,2.5,29.346,-98.6464
660,apartment,800,2,2.0,33.8561,-98.5642
1680,apartment,1199,2,2.0,32.7392,-97.3852
730,apartment,750,1,1.0,30.1175,-94.1903
615,apartment,364,0,1.0,35.1653,-101.884
759,apartment,700,1,1.0,30.7061,-95.5495
730,apartment,750,1,1.0,30.1175,-94.1903
500,apartment,840,2,2.0,32.3193,-95.2533
1295,condo,50,1,1.0,29.7337,-95.4991
1015,apartment,787,1,1.0,29.7085,-98.1154
1260,apartment,1355,3,2.0,33.5924,-101.93700000000001
800,apartment,1000,2,2.0,26.2332,-98.1939
925,apartment,724,1,1.0,30.14,-94.1604
1900,house,2500,3,3.0,30.7177,-97.7543
1475,house,2000,3,2.0,35.1916,-102.212
700,apartment,746,2,1.0,31.8552,-106.435
935,manufactured,1216,3,2.0,32.419000000000004,-95.2106
730,apartment,750,1,1.0,30.1175,-94.1903
760,apartment,653,1,1.0,29.6984,-95.5405
785,apartment,650,1,1.0,33.9675,-98.6868
975,apartment,834,2,1.0,27.7103,-97.4092
804,apartment,750,1,1.0,29.6812,-95.1551
580,house,785,2,1.0,31.5525,-97.1396
799,apartment,912,2,2.0,32.4001,-99.7691
1754,apartment,1039,2,2.0,31.8991,-102.281
695,apartment,600,1,1.0,31.1281,-97.7356
1030,apartment,843,2,2.0,29.8754,-97.9404
1495,loft,1446,1,1.0,35.2054,-101.82799999999999
615,apartment,364,0,1.0,35.1653,-101.884
642,apartment,743,2,1.0,35.1806,-101.86399999999999
889,apartment,597,1,0.0,29.6706,-98.1121
1050,apartment,924,2,2.0,29.4406,-95.0977
1149,apartment,903,2,1.0,29.5298,-95.0334
990,apartment,1042,2,2.0,32.5467,-94.7487
700,apartment,746,2,1.0,31.8552,-106.435
1145,apartment,1308,2,2.0,33.5491,-101.751
1035,apartment,1024,2,2.0,32.5547,-94.7767
1680,apartment,1235,2,2.5,29.2679,-94.8329
1185,duplex,1200,3,2.0,29.6973,-98.1053
779,apartment,827,2,1.5,30.6363,-96.3791
600,apartment,500,0,1.0,35.1954,-101.79899999999999
695,apartment,662,1,1.0,33.8894,-98.5119
1100,apartment,750,2,1.0,27.7637,-97.4006
615,apartment,364,0,1.0,35.1653,-101.884
615,apartment,364,0,1.0,35.1653,-101.884
1165,apartment,755,1,1.0,32.0351,-102.134
689,apartment,575,1,1.0,29.5244,-98.5801
1342,apartment,674,1,1.0,32.8132,-96.8142
715,apartment,761,1,1.0,33.8894,-98.5119
700,apartment,650,1,1.0,33.9519,-98.5145
2080,condo,1537,2,2.5,32.0124,-102.124
890,apartment,665,1,1.0,30.2063,-97.7956
1039,apartment,904,2,2.0,29.5613,-97.9628
978,apartment,932,2,2.0,29.5244,-98.5801
955,apartment,675,1,1.0,30.4036,-97.7526
1049,apartment,652,1,0.0,33.292,-96.9879
928,apartment,812,1,1.0,32.299,-95.2322
545,apartment,528,1,1.0,33.5497,-101.919
1234,apartment,1074,2,2.0,28.8104,-96.9742
1225,apartment,548,1,1.0,30.2411,-97.853
1317,apartment,990,2,2.0,33.0712,-96.6965
1205,apartment,742,1,1.5,31.8579,-102.352
1180,apartment,619,1,1.0,29.8016,-95.4467
1519,apartment,759,1,1.0,31.9235,-102.292
730,apartment,648,1,1.0,29.5091,-95.0338
811,apartment,848,2,2.0,32.3229,-95.2505
865,apartment,922,2,1.0,26.2388,-98.2195
968,apartment,768,1,1.0,29.7363,-95.4898
650,apartment,775,2,1.0,31.9619,-95.2682
875,apartment,950,2,2.0,27.5569,-99.4907
950,apartment,1012,2,2.0,29.6603,-95.5965
1195,condo,420,1,1.0,27.8278,-97.3851
655,apartment,584,1,1.0,33.8712,-98.5127
1550,townhouse,1517,2,2.5,29.7446,-95.4683
1090,apartment,1401,3,2.0,33.8712,-98.5127
1075,apartment,903,2,1.0,29.5298,-95.0334
1230,apartment,1107,3,2.0,32.3229,-95.2505
1631,apartment,1177,2,2.0,30.2303,-97.8864
975,apartment,995,2,1.0,29.8754,-97.9404
950,apartment,943,2,2.0,31.5261,-97.184
955,apartment,975,2,2.0,33.5225,-101.9
1050,apartment,700,1,1.0,30.3242,-97.7359
1525,apartment,1300,3,2.0,29.2971,-94.8002
925,apartment,1018,2,2.0,35.1927,-101.927
1255,apartment,1052,2,1.0,31.889,-102.355
750,house,1380,3,2.0,33.8161,-98.695
700,apartment,650,1,1.0,33.9519,-98.5145
1089,apartment,1340,3,2.5,30.7061,-95.5495
750,apartment,725,2,1.5,33.9519,-98.5145
767,apartment,965,2,2.0,33.6062,-101.788
615,apartment,364,0,1.0,35.1653,-101.884
790,apartment,900,2,2.0,31.0854,-97.6489
1170,apartment,1156,2,2.0,29.2635,-94.8344
670,apartment,650,2,1.0,31.7089,-106.329
1184,apartment,993,2,1.0,32.8409,-97.2854
1835,apartment,1481,3,2.0,30.4521,-97.7688
644,apartment,536,1,1.0,27.7202,-97.398
1305,apartment,896,1,1.0,30.3607,-97.8241
1100,house,1630,3,2.0,26.2961,-98.1904
654,apartment,700,1,1.0,32.5122,-94.7738
1095,apartment,885,2,2.0,29.5038,-98.7265
750,in-law,1250,3,2.0,31.653000000000002,-99.9133
1400,house,1400,3,2.0,29.5572,-98.6249
795,apartment,746,1,1.0,29.506,-98.5576
970,apartment,1076,2,2.0,35.1928,-101.927
619,apartment,616,1,1.0,30.6057,-96.3108
735,apartment,933,2,2.0,29.8986,-97.9606
1125,apartment,1093,2,2.5,32.8615,-96.6211
749,apartment,640,1,1.0,30.6224,-96.3498
999,apartment,1370,3,3.0,33.5924,-101.93700000000001
1034,apartment,927,2,2.0,29.5906,-98.4501
1025,apartment,940,3,2.0,26.3162,-98.1532
975,manufactured,1216,3,2.0,32.419000000000004,-95.2106
1220,apartment,962,2,1.0,29.5563,-98.3643
795,apartment,600,1,1.0,31.5171,-97.1939
795,townhouse,922,2,1.5,31.8391,-106.546
1395,apartment,1100,2,2.0,29.8754,-97.9404
849,apartment,880,2,1.5,30.6224,-96.3498
985,apartment,1118,2,2.0,34.0775,-98.5571
819,apartment,702,1,1.0,29.8754,-97.9404
934,apartment,751,1,1.0,28.809,-96.9993
925,house,1807,4,1.5,27.6604,-98.0833
869,apartment,691,1,1.0,30.0931,-94.1899
650,apartment,600,1,1.0,26.1988,-98.2287
1399,apartment,683,1,1.0,32.0199,-102.148
1324,apartment,986,2,2.0,32.9503,-96.819
750,apartment,260,1,1.0,31.454,-100.458
1070,apartment,931,2,1.0,30.5083,-97.6789
895,apartment,688,1,1.0,27.7391,-97.3679
669,apartment,600,1,1.0,30.619,-96.3185
1055,apartment,929,1,1.0,29.5578,-98.5167
925,apartment,1076,2,1.0,29.7176,-95.5186
850,duplex,1500,3,2.0,32.3711,-94.8444
750,house,1687,3,2.0,32.0243,-102.087
2295,apartment,1064,2,2.0,30.2393,-97.7205
945,apartment,540,1,1.0,31.9412,-102.40299999999999
1079,apartment,875,2,2.0,29.5613,-97.9628
730,apartment,750,1,1.0,30.1175,-94.1903
860,apartment,757,1,1.0,29.5298,-95.0334
1320,apartment,791,2,1.5,29.2766,-94.8303
1195,apartment,776,1,1.0,30.2306,-97.8791
900,apartment,760,1,1.0,30.6564,-96.2896
775,apartment,584,1,1.0,33.8633,-98.53399999999999
990,apartment,481,1,1.0,30.2063,-97.7956
869,apartment,691,1,1.0,30.0931,-94.1899
1477,apartment,1326,2,2.0,30.5145,-97.66799999999999
1024,manufactured,1216,3,2.0,32.347,-95.3347
995,apartment,600,1,1.0,31.8792,-102.301
660,apartment,689,2,1.0,31.8552,-106.435
695,apartment,662,1,1.0,33.8894,-98.5119
995,apartment,414,0,1.0,30.3093,-97.7242
550,apartment,717,1,1.0,26.1734,-97.6783
800,apartment,900,2,2.0,26.1923,-98.2657
670,apartment,650,2,1.0,31.7089,-106.329
700,apartment,670,1,1.0,29.8754,-97.9404
1035,manufactured,1216,3,2.0,32.419000000000004,-95.2106
979,apartment,624,1,1.0,29.9966,-97.8335
735,apartment,1500,3,3.5,29.8986,-97.9606
910,apartment,880,2,1.0,27.699,-97.3628
875,apartment,847,1,1.0,29.9691,-95.5579
650,apartment,774,1,1.0,33.5196,-101.86200000000001
800,house,1,3,2.0,26.2159,-98.3253
750,loft,1100,2,2.0,32.361999999999995,-95.3117
970,apartment,1095,2,2.0,33.5924,-101.93700000000001
779,apartment,827,2,1.5,30.6045,-96.3123
800,apartment,800,1,1.0,27.7683,-97.4013
619,apartment,616,1,1.0,30.6057,-96.3108
1518,apartment,684,1,1.0,32.0199,-102.148
1709,apartment,732,1,1.0,32.0295,-102.09100000000001
829,apartment,587,1,1.0,30.5118,-96.3171
1700,house,2016,3,2.5,26.1831,-97.7468
1024,apartment,1040,2,2.0,32.8958,-96.9744
959,apartment,795,1,1.0,29.8941,-95.6481
1600,apartment,1111,2,2.0,29.6404,-98.6248
825,apartment,825,1,1.0,29.5595,-98.4144
1,apartment,794,1,1.0,31.9896,-102.06299999999999
950,apartment,575,1,1.0,30.2346,-97.7305
775,apartment,800,2,1.0,31.9215,-106.40700000000001
1890,house,1360,3,2.0,32.5143,-95.9047
899,apartment,850,1,1.5,29.8754,-97.9404
949,apartment,916,2,2.0,30.6045,-96.3123
1399,apartment,1175,2,2.0,33.0015,-96.6433
1760,house,1565,4,2.0,30.5084,-97.7062
688,apartment,778,2,1.0,31.605,-106.277
2460,house,2200,4,2.5,30.4521,-97.7688
1115,apartment,1100,3,2.0,29.7896,-94.9798
730,apartment,750,1,1.0,30.1175,-94.1903
935,townhouse,1065,2,1.5,32.723,-97.4483
1429,apartment,1162,2,2.0,29.7229,-98.0742
1400,apartment,950,2,2.0,30.2375,-97.7626
1050,apartment,769,1,1.0,29.4337,-98.6535
770,apartment,683,1,1.0,33.8712,-98.5127
655,apartment,751,1,1.0,31.5346,-97.1634
1105,apartment,1115,3,2.0,29.8754,-97.9404
700,apartment,650,1,1.0,33.9519,-98.5145
1330,apartment,1025,2,2.0,30.3873,-97.7481
750,townhouse,1130,2,1.5,30.5852,-96.3133
730,apartment,750,1,1.0,30.1175,-94.1903
2069,apartment,1045,2,2.0,32.0617,-102.074
579,apartment,796,2,1.0,31.6287,-94.6548
730,apartment,750,1,1.0,30.1175,-94.1903
1399,house,2593,5,2.5,29.4599,-98.7479
995,apartment,903,2,1.0,27.7103,-97.4092
639,apartment,950,2,2.0,27.5304,-97.8825
1180,apartment,1143,2,2.0,29.5298,-95.0334
739,apartment,860,2,1.0,32.6782,-96.7646
1070,apartment,1325,2,2.0,33.8633,-98.53399999999999
720,apartment,846,2,1.5,30.6189,-96.3154
929,apartment,693,1,1.0,30.5118,-96.3171
640,apartment,840,2,1.0,33.6975,-101.905
585,apartment,404,1,1.0,31.8552,-106.435
1225,townhouse,1084,2,2.5,32.9376,-96.8077
695,apartment,600,1,1.0,32.3512,-95.3749
885,apartment,660,1,1.0,32.8958,-96.9744
675,apartment,700,2,1.0,31.7089,-106.329
900,house,1175,3,2.0,33.5552,-101.84200000000001
700,apartment,650,1,1.0,33.9519,-98.5145
1256,apartment,712,1,1.0,32.0276,-102.148
879,house,1436,3,2.5,30.8119,-97.5942
850,apartment,600,1,1.0,29.5038,-98.7265
1105,apartment,1040,2,2.0,30.3073,-97.6696
799,apartment,850,2,2.0,29.813000000000002,-95.5557
900,house,1200,3,1.5,28.6011,-96.6259
825,apartment,805,2,2.0,33.8633,-98.53399999999999
1000,apartment,1073,2,2.0,33.5491,-101.751
950,apartment,1100,3,3.0,29.8754,-97.9404
630,apartment,680,2,1.0,31.8552,-106.435
559,apartment,1025,2,2.0,30.6122,-96.3175
1025,apartment,625,1,1.0,30.2319,-97.7774
1350,house,1720,4,2.0,31.063000000000002,-97.7106
1125,apartment,828,2,1.0,30.2096,-97.8064
1285,apartment,1170,2,2.0,32.7557,-97.1672
995,apartment,817,2,2.0,27.6758,-97.3475
700,apartment,670,1,1.0,32.431999999999995,-99.7724
719,apartment,620,1,1.0,32.2877,-95.3063
730,apartment,750,1,1.0,30.1175,-94.1903
880,apartment,1500,3,2.5,31.8491,-106.455
1015,apartment,888,2,2.0,30.0321,-95.4379
1501,townhouse,1300,3,2.0,29.2971,-94.8002
649,apartment,671,1,1.0,30.7028,-95.542
1480,townhouse,1050,1,1.5,32.0065,-102.125
650,apartment,1115,3,2.0,31.0921,-97.7896
1000,apartment,782,1,1.0,33.0154,-96.8458
1022,apartment,542,1,1.0,30.2315,-97.7223
699,apartment,880,2,2.0,30.6057,-96.3108
1024,apartment,1040,2,2.0,32.8958,-96.9744
1110,apartment,680,1,1.0,29.8634,-98.0037
599,apartment,977,2,2.0,30.5932,-96.3271
850,apartment,550,1,1.0,29.5906,-98.4501
730,apartment,750,1,1.0,30.1175,-94.1903
1518,apartment,684,1,1.0,32.0199,-102.148
730,apartment,648,1,1.0,29.5097,-95.0339
1650,townhouse,1400,2,2.5,29.7696,-95.5201
1740,apartment,1309,3,2.0,33.2559,-96.8853
699,apartment,705,1,1.0,29.548000000000002,-98.5071
682,apartment,690,1,1.0,29.5391,-98.5513
826,apartment,811,2,1.0,29.397,-94.9203
925,apartment,740,1,1.0,31.8851,-102.34
874,apartment,987,2,2.0,29.3595,-98.4499
1219,apartment,1052,2,2.0,27.8501,-99.6689
1030,manufactured,1216,3,2.0,32.419000000000004,-95.2106
1299,apartment,940,1,1.0,29.7229,-98.0742
1047,apartment,977,2,1.0,32.2947,-95.2788
775,apartment,577,1,1.0,,
2183,apartment,1260,2,2.0,32.0363,-102.08
1240,apartment,951,2,2.5,29.8754,-97.9404
730,apartment,750,1,1.0,30.1175,-94.1903
1000,apartment,850,2,1.0,30.2986,-97.7226
2650,townhouse,2196,3,3.5,29.7813,-95.4164
450,house,648,2,1.0,32.4722,-100.009
525,duplex,864,2,1.0,32.431999999999995,-99.7724
795,apartment,950,2,1.0,27.680999999999997,-97.3245
906,apartment,950,2,1.0,29.4682,-98.5298
899,apartment,504,1,1.0,30.3188,-97.7028
778,apartment,963,2,2.0,32.419000000000004,-99.7854
800,apartment,700,1,1.0,29.5033,-98.5547
750,apartment,715,1,1.0,27.5159,-99.4641
615,apartment,364,0,1.0,35.1653,-101.884
1499,apartment,1202,3,2.0,,
409,apartment,1125,4,2.0,34.9829,-101.902
669,apartment,600,1,1.0,30.619,-96.3185
699,apartment,730,1,1.0,33.5463,-101.85799999999999
795,townhouse,922,2,1.5,31.8391,-106.546
660,apartment,689,2,1.0,31.8552,-106.435
709,apartment,661,1,1.0,31.0917,-97.3648
875,apartment,695,1,2.0,29.8159,-95.523
